Batch_Date,Company,Duration
2023-01-16,Marathon Petroleum,133.28153418729025
2023-01-17,Marathon Petroleum,122.63587813570365
2023-01-18,Marathon Petroleum,127.30833163629617
2023-01-19,Marathon Petroleum,106.03405967333921
2023-01-20,Marathon Petroleum,148.61899784251338
2023-01-21,Marathon Petroleum,123.83073266336973
2023-01-22,Marathon Petroleum,149.1874271632279
2023-01-23,Marathon Petroleum,122.12778799338986
2023-01-24,Marathon Petroleum,152.5669018131348
2023-01-25,Marathon Petroleum,150.49188747040344
2023-01-26,Marathon Petroleum,159.09825139940932
2023-01-27,Marathon Petroleum,150.16666831578686
2023-01-28,Marathon Petroleum,161.20659836732827
2023-01-29,Marathon Petroleum,158.93409171407828
2023-01-30,Marathon Petroleum,179.7969740045966
2023-01-31,Marathon Petroleum,160.62716031721547
2023-02-01,Marathon Petroleum,144.7580478118965
2023-02-02,Marathon Petroleum,149.5176945327173
2023-02-03,Marathon Petroleum,155.6898959095453
2023-02-04,Marathon Petroleum,175.752752561578
2023-02-05,Marathon Petroleum,166.98545040522117
2023-02-06,Marathon Petroleum,146.41368781617436
2023-02-07,Marathon Petroleum,196.32656221459018
2023-02-08,Marathon Petroleum,183.54526885852346
2023-02-09,Marathon Petroleum,175.68715187952282
2023-02-10,Marathon Petroleum,162.98143748415728
2023-02-11,Marathon Petroleum,135.28184944241906
2023-02-12,Marathon Petroleum,205.58219310849012
2023-02-13,Marathon Petroleum,148.81945023002987
2023-02-14,Marathon Petroleum,175.906686047928
2023-02-15,Marathon Petroleum,209.9244188824587
2023-02-16,Marathon Petroleum,172.17170044171473
2023-02-17,Marathon Petroleum,169.09225037568172
2023-02-18,Marathon Petroleum,179.49662876136534
2023-02-19,Marathon Petroleum,195.8147248821
2023-02-20,Marathon Petroleum,216.4610406918923
2023-02-21,Marathon Petroleum,195.38752811784727
2023-02-22,Marathon Petroleum,203.4469695659557
2023-02-23,Marathon Petroleum,213.06371628584196
2023-02-24,Marathon Petroleum,227.53927921541657
2023-02-25,Marathon Petroleum,199.57039034890155
2023-02-26,Marathon Petroleum,192.65497290575837
2023-02-27,Marathon Petroleum,235.31286429475702
2023-02-28,Marathon Petroleum,202.89185275855297
2023-03-01,Marathon Petroleum,215.44364025546284
2023-03-02,Marathon Petroleum,218.45797713326908
2023-03-03,Marathon Petroleum,213.1486074339744
2023-03-04,Marathon Petroleum,203.35263433907684
2023-03-05,Marathon Petroleum,252.6361898528871
2023-03-06,Marathon Petroleum,254.15683656771876
2023-03-07,Marathon Petroleum,240.23287649439487
2023-03-08,Marathon Petroleum,214.7747748676739
2023-03-09,Marathon Petroleum,223.5442537806819
2023-03-10,Marathon Petroleum,222.36272575352865
2023-03-11,Marathon Petroleum,198.31020972480587
2023-03-12,Marathon Petroleum,214.71798448733816
2023-03-13,Marathon Petroleum,218.41598568454728
2023-03-14,Marathon Petroleum,228.04146646239556
2023-03-15,Marathon Petroleum,255.72423172020413
2023-03-16,Marathon Petroleum,255.8122629192043
2023-03-17,Marathon Petroleum,223.40480935718543
2023-03-18,Marathon Petroleum,254.13050826282938
2023-03-19,Marathon Petroleum,243.8948294919366
2023-03-20,Marathon Petroleum,227.62729096175755
2023-03-21,Marathon Petroleum,313.36807232009545
2023-03-22,Marathon Petroleum,277.17248415655456
2023-03-23,Marathon Petroleum,214.1636716294778
2023-03-24,Marathon Petroleum,269.37851238168713
2023-03-25,Marathon Petroleum,270.15082676490124
2023-03-26,Marathon Petroleum,236.22917178481902
2023-03-27,Marathon Petroleum,298.62714757750933
2023-03-28,Marathon Petroleum,227.2923080003401
2023-03-29,Marathon Petroleum,266.14654713227117
2023-03-30,Marathon Petroleum,301.56612241090767
2023-03-31,Marathon Petroleum,253.1391314826108
2023-04-01,Marathon Petroleum,334.12711117460367
2023-04-02,Marathon Petroleum,291.4668364147255
2023-04-03,Marathon Petroleum,320.30387599197775
2023-04-04,Marathon Petroleum,266.432729008494
2023-04-05,Marathon Petroleum,319.2875721923681
2023-04-06,Marathon Petroleum,291.0476872702991
2023-04-07,Marathon Petroleum,294.313106045692
2023-04-08,Marathon Petroleum,276.22451880574886
2023-04-09,Marathon Petroleum,267.6127809818966
2023-04-10,Marathon Petroleum,277.4693137545577
2023-04-11,Marathon Petroleum,286.1372283337959
2023-04-12,Marathon Petroleum,279.0246817393769
2023-04-13,Marathon Petroleum,289.1777585259354
2023-04-14,Marathon Petroleum,306.66318030199403
2023-04-15,Marathon Petroleum,307.93107747786115
2023-04-16,Marathon Petroleum,311.2010937171971
2023-04-17,Marathon Petroleum,388.41782500280345
2023-04-18,Marathon Petroleum,309.339607545747
2023-04-19,Marathon Petroleum,348.4349448089825
2023-04-20,Marathon Petroleum,322.72112864282826
2023-04-21,Marathon Petroleum,264.111336027779
2023-04-22,Marathon Petroleum,311.48793580215397
2023-04-23,Marathon Petroleum,318.3904980575059
2023-04-24,Marathon Petroleum,351.75157685029876
2023-04-25,Marathon Petroleum,358.67155033503263
2023-04-26,Marathon Petroleum,306.74939093719735
2023-04-27,Marathon Petroleum,246.40504157680311
2023-04-28,Marathon Petroleum,345.6455703572586
2023-04-29,Marathon Petroleum,327.84717270621405
2023-04-30,Marathon Petroleum,294.1829862514079
2022-12-05,Elevance Health,33.479493685427
2022-12-06,Elevance Health,35.972644351011255
2022-12-07,Elevance Health,37.4899766318299
2022-12-08,Elevance Health,30.658916244392575
2022-12-09,Elevance Health,34.41205348674066
2022-12-10,Elevance Health,41.396544497453604
2022-12-11,Elevance Health,32.63677228405638
2022-12-12,Elevance Health,35.11096677879348
2022-12-13,Elevance Health,38.09815191938122
2022-12-14,Elevance Health,45.38598746402578
2022-12-15,Elevance Health,37.357428638236044
2022-12-16,Elevance Health,39.69932237571367
2022-12-17,Elevance Health,43.82126021111928
2022-12-18,Elevance Health,36.38953053451497
2022-12-19,Elevance Health,40.45013654972829
2022-12-20,Elevance Health,44.78947465875024
2022-12-21,Elevance Health,38.901423208414336
2022-12-22,Elevance Health,43.54331938384202
2022-12-23,Elevance Health,44.58808708754185
2022-12-24,Elevance Health,40.74577791150426
2022-12-25,Elevance Health,40.32900130695571
2022-12-26,Elevance Health,31.928910700725957
2022-12-27,Elevance Health,43.646130615198615
2022-12-28,Elevance Health,40.47137854280262
2022-12-29,Elevance Health,36.79630838482437
2022-12-30,Elevance Health,41.66407658968031
2022-12-31,Elevance Health,44.88106525362124
2023-01-01,Elevance Health,39.47783143078003
2023-01-02,Elevance Health,37.80147210971096
2023-01-03,Elevance Health,41.13299107147081
2023-01-04,Elevance Health,39.86586748432184
2023-01-05,Elevance Health,39.2062699889281
2023-01-06,Elevance Health,42.06181806813811
2023-01-07,Elevance Health,36.2264412884696
2023-01-08,Elevance Health,39.564500600718645
2023-01-09,Elevance Health,36.611045629754976
2023-01-10,Elevance Health,44.9218122697931
2023-01-11,Elevance Health,41.7211746493795
2023-01-12,Elevance Health,50.54764185143392
2023-01-13,Elevance Health,44.61686799574145
2023-01-14,Elevance Health,48.67763427262926
2023-01-15,Elevance Health,55.424404415246684
2023-01-16,Elevance Health,45.80469033294468
2023-01-17,Elevance Health,39.96055221185142
2023-01-18,Elevance Health,40.34539919275326
2023-01-19,Elevance Health,47.624157692273585
2023-01-20,Elevance Health,50.09069134303203
2023-01-21,Elevance Health,46.975721130220016
2023-01-22,Elevance Health,43.51240455102328
2023-01-23,Elevance Health,40.87316788482362
2023-01-24,Elevance Health,42.56020324041163
2023-01-25,Elevance Health,55.02390155112642
2023-01-26,Elevance Health,44.06672593183271
2023-01-27,Elevance Health,47.660247862257194
2023-01-28,Elevance Health,43.41253183222456
2023-01-29,Elevance Health,45.274636691249704
2023-01-30,Elevance Health,46.971360746837945
2023-01-31,Elevance Health,48.709714769296454
2023-02-01,Elevance Health,59.336618667815216
2023-02-02,Elevance Health,40.2617148413199
2023-02-03,Elevance Health,51.25009194615884
2023-02-04,Elevance Health,48.69281870480129
2023-02-05,Elevance Health,50.25345100160418
2023-02-06,Elevance Health,44.11111827369307
2023-02-07,Elevance Health,48.06630582035396
2023-02-08,Elevance Health,49.158978355586264
2023-02-09,Elevance Health,47.95328528808788
2023-02-10,Elevance Health,49.56546029913361
2023-02-11,Elevance Health,59.330074470629675
2023-02-12,Elevance Health,49.57458613557751
2023-02-13,Elevance Health,46.8425300240738
2023-02-14,Elevance Health,53.824847705093035
2023-02-15,Elevance Health,45.29473668660134
2023-02-16,Elevance Health,46.77027255162741
2023-02-17,Elevance Health,62.806594309389745
2023-02-18,Elevance Health,44.77065083935353
2023-02-19,Elevance Health,50.859714093938656
2023-02-20,Elevance Health,61.19738951243703
2023-02-21,Elevance Health,57.00995786611529
2023-02-22,Elevance Health,56.658424482513745
2023-02-23,Elevance Health,53.558918848552096
2023-02-24,Elevance Health,60.47463993785049
2023-02-25,Elevance Health,58.23736521370211
2023-02-26,Elevance Health,50.197296432227546
2023-02-27,Elevance Health,58.23278697960788
2023-02-28,Elevance Health,58.40661696366982
2023-03-01,Elevance Health,55.75231951621397
2023-03-02,Elevance Health,47.64962979410231
2023-03-03,Elevance Health,48.02809009360503
2023-03-04,Elevance Health,50.763988115710276
2023-03-05,Elevance Health,55.66455092084577
2023-03-06,Elevance Health,59.304254719514276
2023-03-07,Elevance Health,53.62103541737279
2023-03-08,Elevance Health,57.48268787203702
2023-03-09,Elevance Health,52.51565788178822
2023-03-10,Elevance Health,58.408820861555554
2023-03-11,Elevance Health,64.61962705974994
2023-03-12,Elevance Health,57.50029302447631
2023-03-13,Elevance Health,60.33884520546489
2023-03-14,Elevance Health,47.978195496287384
2023-03-15,Elevance Health,56.8713578329702
2023-03-16,Elevance Health,53.878239894738115
2023-03-17,Elevance Health,57.00630494150322
2023-03-18,Elevance Health,45.61605005574691
2023-03-19,Elevance Health,65.30504322286484
2023-03-20,Elevance Health,66.7261748035699
2023-03-21,Elevance Health,48.63314286072445
2023-03-22,Elevance Health,52.50570494558514
2023-03-23,Elevance Health,60.70327812684837
2023-03-24,Elevance Health,53.001460463662184
2023-03-25,Elevance Health,61.50889036575836
2023-03-26,Elevance Health,72.05213921639427
2023-03-27,Elevance Health,64.64441327112996
2023-03-28,Elevance Health,58.1339079265523
2023-03-29,Elevance Health,58.4301860089224
2023-03-30,Elevance Health,65.2793458053515
2023-03-31,Elevance Health,59.52498996344195
2023-04-01,Elevance Health,65.50307663523976
2023-04-02,Elevance Health,64.91967849485502
2023-04-03,Elevance Health,63.46972526723955
2023-04-04,Elevance Health,70.60105787140101
2023-04-05,Elevance Health,60.9543888412374
2023-04-06,Elevance Health,63.639508461143755
2023-04-07,Elevance Health,76.50215201587812
2023-04-08,Elevance Health,70.4726140327539
2023-04-09,Elevance Health,56.91795762561789
2023-04-10,Elevance Health,68.14930510675781
2023-04-11,Elevance Health,66.90536183000798
2023-04-12,Elevance Health,62.08675825632231
2023-04-13,Elevance Health,73.96707575964814
2023-04-14,Elevance Health,77.64162711767223
2023-04-15,Elevance Health,72.69932373246391
2023-04-16,Elevance Health,73.05857633037
2023-04-17,Elevance Health,70.68839183989861
2023-04-18,Elevance Health,78.88542673226016
2023-04-19,Elevance Health,80.49264519958513
2023-04-20,Elevance Health,64.19714571738815
2023-04-21,Elevance Health,70.9946582609932
2023-04-22,Elevance Health,73.84175186501054
2023-04-23,Elevance Health,62.49037850837423
2023-04-24,Elevance Health,69.66028750980618
2023-04-25,Elevance Health,80.73260334424616
2023-04-26,Elevance Health,75.59818222947834
2023-04-27,Elevance Health,70.49836544834514
2023-04-28,Elevance Health,75.87289166757
2022-10-01,Kroger,303.9440271128885
2022-10-02,Kroger,272.75410405863227
2022-10-03,Kroger,298.5418210537637
2022-10-04,Kroger,290.41248017444633
2022-10-05,Kroger,270.00264300511634
2022-10-06,Kroger,299.673860176634
2022-10-07,Kroger,282.4133213881049
2022-10-08,Kroger,294.93125606681997
2022-10-09,Kroger,320.5943887214762
2022-10-10,Kroger,288.68123025080547
2022-10-11,Kroger,307.36079155581086
2022-10-12,Kroger,320.4484606760529
2022-10-13,Kroger,339.64297622787393
2022-10-14,Kroger,318.1678039666695
2022-10-15,Kroger,313.0370232693994
2022-10-16,Kroger,255.21889087363382
2022-10-17,Kroger,268.4042428422263
2022-10-18,Kroger,301.0638019766212
2022-10-19,Kroger,278.2100542183016
2022-10-20,Kroger,308.74839509551464
2022-10-21,Kroger,327.37858473377247
2022-10-22,Kroger,302.32554180606917
2022-10-23,Kroger,316.72424498954774
2022-10-24,Kroger,343.27694304904634
2022-10-25,Kroger,344.4876794726941
2022-10-26,Kroger,375.939835660118
2022-10-27,Kroger,348.2489633638577
2022-10-28,Kroger,341.209092276609
2022-10-29,Kroger,378.7529376349828
2022-10-30,Kroger,341.7525202953242
2022-10-31,Kroger,358.5446288810827
2022-11-01,Kroger,318.18429197231103
2022-11-02,Kroger,334.56238888577616
2022-11-03,Kroger,410.7289077011531
2022-11-04,Kroger,319.50618501108175
2022-11-05,Kroger,377.6643203771867
2022-11-06,Kroger,442.2811752304276
2022-11-07,Kroger,399.9381551704278
2022-11-08,Kroger,355.67212677567596
2022-11-09,Kroger,312.1565639625047
2022-11-10,Kroger,396.16229163403045
2022-11-11,Kroger,382.68224945173245
2022-11-12,Kroger,361.2591240105143
2022-11-13,Kroger,364.46978530067645
2022-11-14,Kroger,388.83933052777803
2022-11-15,Kroger,350.6434480761325
2022-11-16,Kroger,345.0114785330057
2022-11-17,Kroger,436.7799849964881
2022-11-18,Kroger,465.25517478116313
2022-11-19,Kroger,460.8110006196777
2022-11-20,Kroger,472.0470151813223
2022-11-21,Kroger,422.69025403568276
2022-11-22,Kroger,404.775171618573
2022-11-23,Kroger,474.37735723211404
2022-11-24,Kroger,513.5108578349125
2022-11-25,Kroger,492.86284532071153
2022-11-26,Kroger,382.52071425957087
2022-11-27,Kroger,466.8830884334497
2022-11-28,Kroger,419.67440551939137
2022-11-29,Kroger,543.2725182550786
2022-11-30,Kroger,452.79290301229696
2022-12-01,Kroger,521.792638811518
2022-12-02,Kroger,430.03021766013387
2022-12-03,Kroger,506.4858095408325
2022-12-04,Kroger,517.6494062273999
2022-12-05,Kroger,549.820509044664
2022-12-06,Kroger,470.76800840686207
2022-12-07,Kroger,438.0435726190216
2022-12-08,Kroger,559.3937719714057
2022-12-09,Kroger,575.7230218475041
2022-12-10,Kroger,532.6967791986838
2022-12-11,Kroger,567.7924762945277
2022-12-12,Kroger,535.8085228936066
2022-12-13,Kroger,747.568436608823
2022-12-14,Kroger,514.841162583327
2022-12-15,Kroger,608.9039128924018
2022-12-16,Kroger,559.8867766134917
2022-12-17,Kroger,485.9712297113296
2022-12-18,Kroger,547.5572562221607
2022-12-19,Kroger,570.701820629926
2022-12-20,Kroger,580.4175335929209
2022-12-21,Kroger,724.8968125978955
2022-12-22,Kroger,511.3692485890423
2022-12-23,Kroger,643.200683417652
2022-12-24,Kroger,509.291921250639
2022-12-25,Kroger,682.0756130102112
2022-12-26,Kroger,698.9717704034645
2022-12-27,Kroger,582.363616620003
2022-12-28,Kroger,632.2165992491008
2022-12-29,Kroger,799.0511030901432
2022-12-30,Kroger,615.6475510348824
2022-12-31,Kroger,612.4131830212722
2023-01-01,Kroger,696.7281041818457
2023-01-02,Kroger,655.1113019972295
2023-01-03,Kroger,636.3501443679703
2023-01-04,Kroger,755.4218726789825
2023-01-05,Kroger,827.0866360419639
2023-01-06,Kroger,673.6954714415898
2023-01-07,Kroger,762.5129201648471
2023-01-08,Kroger,604.1348045903351
2023-01-09,Kroger,868.0997009387937
2023-01-10,Kroger,645.0149485585584
2023-01-11,Kroger,833.4110184207364
2023-01-12,Kroger,907.0103607806741
2023-01-13,Kroger,889.7791658138411
2023-01-14,Kroger,673.5712346363674
2023-01-15,Kroger,782.4851958707521
2023-01-16,Kroger,917.9514286144528
2023-01-17,Kroger,953.4099047742397
2023-01-18,Kroger,919.0304353258091
2023-01-19,Kroger,828.9163802917183
2023-01-20,Kroger,856.626374363223
2023-01-21,Kroger,837.2968709840112
2023-01-22,Kroger,958.4448689376748
2023-01-23,Kroger,1031.04357657716
2023-01-24,Kroger,1012.2523232467594
2023-01-25,Kroger,951.1040451602021
2023-01-26,Kroger,943.412834158847
2023-01-27,Kroger,1049.942919737582
2023-01-28,Kroger,1071.5341903728374
2023-01-29,Kroger,1032.6013446018635
2023-01-30,Kroger,852.0875557377168
2023-01-31,Kroger,1087.3271990788944
2023-02-01,Kroger,1072.8178318389798
2023-02-02,Kroger,958.2495762613162
2023-02-03,Kroger,1117.7678037717028
2023-02-04,Kroger,1156.8108320721115
2023-02-05,Kroger,960.2490903580209
2023-02-06,Kroger,1018.3696975664898
2023-02-07,Kroger,1133.2031968353895
2023-02-08,Kroger,1150.2752825598182
2023-02-09,Kroger,1303.2279431211684
2023-02-10,Kroger,1205.4748587536103
2023-02-11,Kroger,1295.9497780795098
2023-02-12,Kroger,1331.9375296120852
2023-02-13,Kroger,1286.2841109385938
2023-02-14,Kroger,1011.2787301025281
2023-02-15,Kroger,991.5566443517732
2023-02-16,Kroger,1248.7187054281476
2023-02-17,Kroger,1053.742483396524
2023-02-18,Kroger,1141.6364164610113
2023-02-19,Kroger,1257.6572839100047
2023-02-20,Kroger,1448.28677357763
2023-02-21,Kroger,1302.600342858394
2023-02-22,Kroger,1263.2356521333404
2023-02-23,Kroger,1219.6929276980907
2023-02-24,Kroger,1433.031523870391
2023-02-25,Kroger,1388.624532794439
2023-02-26,Kroger,1508.463820906768
2023-02-27,Kroger,1312.825729896719
2023-02-28,Kroger,1584.737012659846
2023-03-01,Kroger,1366.6256899712125
2023-03-02,Kroger,1278.7074900775974
2023-03-03,Kroger,1713.469445383358
2023-03-04,Kroger,1570.9525932242664
2023-03-05,Kroger,1462.717630868254
2023-03-06,Kroger,1548.8392293183247
2023-03-07,Kroger,1661.6080296558678
2023-03-08,Kroger,1348.8876423482625
2023-03-09,Kroger,1363.975049887317
2023-03-10,Kroger,1616.6084691121664
2023-03-11,Kroger,1403.6371679892452
2023-03-12,Kroger,1542.8295301843002
2023-03-13,Kroger,1784.5038446104625
2023-03-14,Kroger,1648.596854703439
2023-03-15,Kroger,1710.81124107207
2023-03-16,Kroger,1929.195916940002
2023-03-17,Kroger,1675.7960089597589
2023-03-18,Kroger,1861.0280983899781
2023-03-19,Kroger,1713.2954534330167
2023-03-20,Kroger,1610.2969467746752
2023-03-21,Kroger,1413.1711180631692
2023-03-22,Kroger,1980.2432241182312
2023-03-23,Kroger,1663.322541879161
2023-03-24,Kroger,1880.2169629124608
2023-03-25,Kroger,1585.5869127437265
2023-03-26,Kroger,1725.7982215151965
2023-03-27,Kroger,1495.0298440327726
2023-03-28,Kroger,1964.4958521903422
2023-03-29,Kroger,1939.0704340759955
2023-03-30,Kroger,1711.6810570006535
2023-03-31,Kroger,2053.190803435446
2023-04-01,Kroger,2009.5998618063402
2023-04-02,Kroger,2079.20643947441
2023-04-03,Kroger,1850.7789185410882
2023-04-04,Kroger,2168.296476404671
2023-04-05,Kroger,2378.9738436440784
2023-04-06,Kroger,2140.575570045087
2023-04-07,Kroger,1844.284031887997
2023-04-08,Kroger,2107.8607074761635
2023-04-09,Kroger,2228.81808104873
2023-04-10,Kroger,2163.0499670663603
2023-04-11,Kroger,1982.1723421464521
2023-04-12,Kroger,2021.7376744033838
2023-04-13,Kroger,2412.195956999082
2023-04-14,Kroger,2225.7849369788782
2023-04-15,Kroger,2065.999537103926
2023-04-16,Kroger,2202.1018042294477
2023-04-17,Kroger,2712.2108588064557
2023-04-18,Kroger,1931.5655033579553
2023-04-19,Kroger,2402.2590352248426
2023-04-20,Kroger,2534.9393798702017
2023-04-21,Kroger,2602.37315045871
2023-04-22,Kroger,2251.620559594235
2023-04-23,Kroger,2340.761235153367
2023-04-24,Kroger,2444.9851184793224
2023-04-25,Kroger,2670.859369792428
2023-04-26,Kroger,2592.217944135471
2023-04-27,Kroger,2596.583236272324
2023-04-28,Kroger,2566.0018532186223
2023-04-29,Kroger,2348.786102278704
2023-04-30,Kroger,2420.439179590738
2022-11-17,Ford Motor Company,262.13027365480843
2022-11-18,Ford Motor Company,311.91953602862816
2022-11-19,Ford Motor Company,347.4721987259878
2022-11-20,Ford Motor Company,291.53904712202956
2022-11-21,Ford Motor Company,340.0315636124709
2022-11-22,Ford Motor Company,315.9446577072752
2022-11-23,Ford Motor Company,292.1694283872853
2022-11-24,Ford Motor Company,271.1447124194008
2022-11-25,Ford Motor Company,345.61741993905355
2022-11-26,Ford Motor Company,301.49898137935793
2022-11-27,Ford Motor Company,283.3455326379945
2022-11-28,Ford Motor Company,289.6937863339212
2022-11-29,Ford Motor Company,275.23595723596975
2022-11-30,Ford Motor Company,286.628235223058
2022-12-01,Ford Motor Company,300.88902596564776
2022-12-02,Ford Motor Company,340.7716434443655
2022-12-03,Ford Motor Company,339.53296425407757
2022-12-04,Ford Motor Company,353.60770323086786
2022-12-05,Ford Motor Company,296.1952930885506
2022-12-06,Ford Motor Company,371.0722723932348
2022-12-07,Ford Motor Company,353.04639613016366
2022-12-08,Ford Motor Company,356.7636713065855
2022-12-09,Ford Motor Company,243.89098733131422
2022-12-10,Ford Motor Company,331.4509178093544
2022-12-11,Ford Motor Company,363.34296198613174
2022-12-12,Ford Motor Company,362.2620607728975
2022-12-13,Ford Motor Company,342.9073162851747
2022-12-14,Ford Motor Company,370.2755763739182
2022-12-15,Ford Motor Company,336.28441309146507
2022-12-16,Ford Motor Company,359.3456624496258
2022-12-17,Ford Motor Company,356.08058117191285
2022-12-18,Ford Motor Company,386.4050105121511
2022-12-19,Ford Motor Company,382.9576427383926
2022-12-20,Ford Motor Company,351.8018963910553
2022-12-21,Ford Motor Company,367.7135495371949
2022-12-22,Ford Motor Company,298.2606140136591
2022-12-23,Ford Motor Company,436.6497250324239
2022-12-24,Ford Motor Company,348.9634034559754
2022-12-25,Ford Motor Company,306.7070529791095
2022-12-26,Ford Motor Company,369.25308941278246
2022-12-27,Ford Motor Company,366.87510812610867
2022-12-28,Ford Motor Company,473.29100793223427
2022-12-29,Ford Motor Company,351.72318300888236
2022-12-30,Ford Motor Company,373.8811518602292
2022-12-31,Ford Motor Company,422.5265263828214
2023-01-01,Ford Motor Company,328.5733101389792
2023-01-02,Ford Motor Company,464.23154916753765
2023-01-03,Ford Motor Company,395.79213307795834
2023-01-04,Ford Motor Company,411.0362146504336
2023-01-05,Ford Motor Company,440.9199854384743
2023-01-06,Ford Motor Company,422.9972829918123
2023-01-07,Ford Motor Company,392.9269875613912
2023-01-08,Ford Motor Company,352.9292356183141
2023-01-09,Ford Motor Company,384.07078828027187
2023-01-10,Ford Motor Company,421.51024030934263
2023-01-11,Ford Motor Company,415.16023462692476
2023-01-12,Ford Motor Company,312.82775053641245
2023-01-13,Ford Motor Company,418.6155835138389
2023-01-14,Ford Motor Company,368.84612722588116
2023-01-15,Ford Motor Company,372.37218559453095
2023-01-16,Ford Motor Company,439.84383150261425
2023-01-17,Ford Motor Company,401.1179619838889
2023-01-18,Ford Motor Company,534.7526784276506
2023-01-19,Ford Motor Company,447.5788476990785
2023-01-20,Ford Motor Company,359.03454663724705
2023-01-21,Ford Motor Company,412.54780573789685
2023-01-22,Ford Motor Company,434.40874698971027
2023-01-23,Ford Motor Company,391.48744455311567
2023-01-24,Ford Motor Company,424.92122917015917
2023-01-25,Ford Motor Company,490.5309588212011
2023-01-26,Ford Motor Company,444.0980712326697
2023-01-27,Ford Motor Company,451.7148389817636
2023-01-28,Ford Motor Company,430.5282962661621
2023-01-29,Ford Motor Company,457.00352415283663
2023-01-30,Ford Motor Company,457.90687196230573
2023-01-31,Ford Motor Company,436.4386002303156
2023-02-01,Ford Motor Company,487.4718425990993
2023-02-02,Ford Motor Company,378.3026088886391
2023-02-03,Ford Motor Company,450.739527474432
2023-02-04,Ford Motor Company,508.13979655300545
2023-02-05,Ford Motor Company,438.9748825986447
2023-02-06,Ford Motor Company,387.02859622155165
2023-02-07,Ford Motor Company,498.6964548223827
2023-02-08,Ford Motor Company,605.9038929947037
2023-02-09,Ford Motor Company,423.98623561584884
2023-02-10,Ford Motor Company,443.9492622798629
2023-02-11,Ford Motor Company,429.2775344990979
2023-02-12,Ford Motor Company,492.539872525039
2023-02-13,Ford Motor Company,467.3635761435036
2023-02-14,Ford Motor Company,393.8550857605135
2023-02-15,Ford Motor Company,471.94381531769614
2023-02-16,Ford Motor Company,448.7492091146008
2023-02-17,Ford Motor Company,469.8244576388061
2023-02-18,Ford Motor Company,533.6531713013671
2023-02-19,Ford Motor Company,499.83962502513054
2023-02-20,Ford Motor Company,417.5803913552451
2023-02-21,Ford Motor Company,593.6066898151721
2023-02-22,Ford Motor Company,566.0830610995547
2023-02-23,Ford Motor Company,483.67391086048116
2023-02-24,Ford Motor Company,421.66072900802646
2023-02-25,Ford Motor Company,493.29184322142976
2023-02-26,Ford Motor Company,450.9371138627624
2023-02-27,Ford Motor Company,596.4803397991955
2023-02-28,Ford Motor Company,540.1018228042334
2023-03-01,Ford Motor Company,496.5172015882932
2023-03-02,Ford Motor Company,522.9806928879749
2023-03-03,Ford Motor Company,517.0240590012617
2023-03-04,Ford Motor Company,606.2020347586997
2023-03-05,Ford Motor Company,515.9027818777101
2023-03-06,Ford Motor Company,522.7793199005417
2023-03-07,Ford Motor Company,548.7158009154562
2023-03-08,Ford Motor Company,595.0902164189056
2023-03-09,Ford Motor Company,529.678313908364
2023-03-10,Ford Motor Company,563.1020749567416
2023-03-11,Ford Motor Company,551.7517860366635
2023-03-12,Ford Motor Company,566.3808943007002
2023-03-13,Ford Motor Company,476.9521017498954
2023-03-14,Ford Motor Company,548.8951618223554
2023-03-15,Ford Motor Company,709.7990254988572
2023-03-16,Ford Motor Company,531.7310978839098
2023-03-17,Ford Motor Company,512.9085366656855
2023-03-18,Ford Motor Company,612.4830984728377
2023-03-19,Ford Motor Company,535.5787630749095
2023-03-20,Ford Motor Company,599.8584940687391
2023-03-21,Ford Motor Company,601.0746889535951
2023-03-22,Ford Motor Company,591.8269483456369
2023-03-23,Ford Motor Company,547.2333073416216
2023-03-24,Ford Motor Company,631.080909055982
2023-03-25,Ford Motor Company,578.8417484402103
2023-03-26,Ford Motor Company,624.6959840389741
2023-03-27,Ford Motor Company,582.2721451264249
2023-03-28,Ford Motor Company,519.8828556053543
2023-03-29,Ford Motor Company,496.3566241565341
2023-03-30,Ford Motor Company,596.7033994293236
2023-03-31,Ford Motor Company,587.8230431313531
2023-04-01,Ford Motor Company,585.9677472747314
2023-04-02,Ford Motor Company,621.2181591010271
2023-04-03,Ford Motor Company,655.0094787770747
2023-04-04,Ford Motor Company,653.9066983981237
2023-04-05,Ford Motor Company,593.3605010297479
2023-04-06,Ford Motor Company,747.9083684066067
2023-04-07,Ford Motor Company,528.4374026158268
2023-04-08,Ford Motor Company,564.9776028197056
2023-04-09,Ford Motor Company,581.1080804862806
2023-04-10,Ford Motor Company,602.1422976267771
2023-04-11,Ford Motor Company,700.366489724431
2023-04-12,Ford Motor Company,712.4713366169133
2023-04-13,Ford Motor Company,783.2361854810227
2023-04-14,Ford Motor Company,550.3294509404104
2023-04-15,Ford Motor Company,642.0884497263345
2023-04-16,Ford Motor Company,629.754670365905
2023-04-17,Ford Motor Company,660.1907617451085
2023-04-18,Ford Motor Company,558.1079392717564
2023-04-19,Ford Motor Company,618.1421699457745
2023-04-20,Ford Motor Company,512.4636283824544
2023-04-21,Ford Motor Company,635.5162301843474
2023-04-22,Ford Motor Company,664.9720744671644
2023-04-23,Ford Motor Company,691.9209969607739
2023-04-24,Ford Motor Company,701.9829621030713
2023-04-25,Ford Motor Company,730.3231937588214
2023-04-26,Ford Motor Company,749.3556037846199
2023-04-27,Ford Motor Company,520.7239439645082
